,Vo,Mo
2720.0,-231187423817.68216,-7940187115643013.0
2725.0,-231151795121.43826,-7938963439587494.0
2730.0,-231125866292.66544,-7938072907789760.0
2735.0,-231109386503.71048,-7937506905514342.0
2740.0,-231102051346.48288,-7937254977792895.0
2745.0,-231103508501.3537,-7937305024123874.0
2750.0,-231113363328.2722,-7937643490500777.0
2755.0,-231131184351.87057,-7938255557799365.0
2760.0,-231156508614.7018,-7939125325635890.0
2765.0,-231188846875.1289,-7940235990889845.0
2770.0,-231227688628.74374,-7941570020165783.0
2775.0,-231272506934.52737,-7943109315548946.0
2780.0,-231322763029.26233,-7944835373088355.0
2785.0,-231377910715.9595,-7946729433518371.0
2790.0,-231437400514.25812,-7948772624805175.0
2795.0,-231500683562.88907,-7950946096177798.0
2800.0,-231567215266.35168,-7953231143374103.0
2805.0,-231636458679.93442,-7955609324900129.0
2810.0,-231707887629.10437,-7958062569166263.0
2815.0,-231780989561.09283,-7960573272425629.0
2820.0,-231855268128.21347,-7963124387498760.0
2825.0,-231930245504.05502,-7965699503323795.0
2830.0,-232005464435.19672,-7968282915423126.0
2835.0,-232080490032.49142,-7970859687425450.0
2840.0,-232154911307.255,-7973415703826556.0
2845.0,-232228342458.88208,-7975937714212796.0
2850.0,-232300423921.4836,-7978413369208098.0
2855.0,-232370823178.10724,-7980831248438565.0
2860.0,-232439235351.96024,-7983180880838158.0
2865.0,-232505383584.80627,-7985452757644835.0
2870.0,-232569019213.3558,-7987638338458709.0
2875.0,-232629921755.0149,-7989730050752595.0
2880.0,-232687898714.80493,-7991721283240622.0
2885.0,-232742785225.61652,-7993606373522663.0
2890.0,-232794443534.21918,-7995380590431218.0
2895.0,-232842762345.61987,-7997040111513255.0
2900.0,-232887656038.4491,-7998581996082448.0
2905.0,-232929063764.06064,-8000004154277559.0
2910.0,-232966948441.9635,-8001305312560295.0
2915.0,-233001295664.06537,-8002484976081293.0
2920.0,-233032112520.00455,-8003543388335870.0
2925.0,-233059426355.58386,-8004481488522136.0
2930.0,-233083283476.00046,-8005300867003111.0
2935.0,-233103747805.19867,-8006003719261883.0
2940.0,-233120899512.25815,-8006592798724580.0
2945.0,-233134833615.2778,-8007071368810434.0
2950.0,-233145658572.72717,-8007443154551404.0
2955.0,-233153494871.72034,-8007712294106110.0
2960.0,-233158473622.12277,-8007883290474098.0
2965.0,-233160735164.84085,-8007960963697213.0
2970.0,-233160427702.0626,-8007950403814888.0
2975.0,-233157705956.62866,-8007856924819925.0
2980.0,-233152729867.11407,-8007686019840764.0
2985.0,-233145663324.59912,-8007443317755577.0
2990.0,-233136672956.50793,-8007134541422921.0
2995.0,-233125926962.29364,-8006765467693061.0
3000.0,-233113594005.15958,-8006341889343874.0
3005.0,-233099842163.42535,-8005869579065264.0
3010.0,-233084837944.57788,-8005354255596515.0
3015.0,-233068745364.49622,-8004801552102043.0
3020.0,-233051725093.80325,-8004216986852648.0
3025.0,-233033933672.783,-8003605936261654.0
3030.0,-233015522795.8083,-8002973610308416.0
3035.0,-232996638665.75397,-8002325030365479.0
3040.0,-232977421418.42426,-8001665009430405.0
3045.0,-232958004616.60355,-8000998134748825.0
3050.0,-232938514812.94565,-8000328752801764.0
3055.0,-232919071180.55075,-7999660956617726.0
3060.0,-232899785209.74078,-7998998575358360.0
3065.0,-232880760469.23254,-7998345166115904.0
3070.0,-232862092429.62692,-7997704007850877.0
3075.0,-232843868346.8771,-7997078097389767.0
3080.0,-232826167203.17303,-7996470147394694.0
3085.0,-232809059702.48062,-7995882586210197.0
3090.0,-232792608317.80084,-7995317559486374.0
3095.0,-232776867387.0713,-7994776933472627.0
3100.0,-232761883254.5097,-7994262299872149.0
3105.0,-232747694454.10678,-7993774982144025.0
3110.0,-232734331931.90262,-7993316043137370.0
3115.0,-232721819303.6325,-7992886293940236.0
3120.0,-232710173144.30338,-7992486303825181.0
3125.0,-232699403306.25317,-7992116411173101.0
3130.0,-232689513262.26154,-7991776735257435.0
3135.0,-232680500470.30908,-7991467188771925.0
3140.0,-232672356756.63297,-7991187490986740.0
3145.0,-232665068713.78958,-7990937181420035.0
3150.0,-232658618110.5137,-7990715633914668.0
3155.0,-232652982310.25534,-7990522071012937.0
3160.0,-232648134695.3782,-7990355578525788.0
3165.0,-232644045094.11865,-7990215120196814.0
3170.0,-232640680207.52686,-7990099552365655.0
3175.0,-232638004033.74347,-7990007638539880.0
3180.0,-232635978287.10434,-7989938063789239.0
3185.0,-232634562809.71066,-7989889448881134.0
3190.0,-232633715973.2502,-7989860364081273.0
3195.0,-232633395069.01154,-7989849342548790.0
3200.0,-232633556684.18698,-7989854893260469.0
3205.0,-232634157062.72098,-7989875513404167.0
3210.0,-232635152449.1193,-7989909700187014.0
3215.0,-232636499413.79575,-7989955962009533.0
3220.0,-232638155158.69333,-7990012828962266.0
3225.0,-232640077802.07614,-7990078862607020.0
3230.0,-232642226641.547,-7990152665010275.0
3235.0,-232644562394.5017,-7990232887001636.0
3240.0,-232647047415.3851,-7990318235635549.0
3245.0,-232649645889.26517,-7990407480839644.0
3250.0,-232652324001.38962,-7990499461238203.0
3255.0,-232655050082.53424,-7990593089144182.0
3260.0,-232657794730.09393,-7990687354718108.0
3265.0,-232660530905.00424,-7990781329296872.0
3270.0,-232663234004.71518,-7990874167900040.0
3275.0,-232665881912.5693,-7990965110925743.0
3280.0,-232668455024.0614,-7991053485052585.0
3285.0,-232670936250.57892,-7991138703368097.0
3290.0,-232673311001.34082,-7991220264748432.0
3295.0,-232675567144.3662,-7991297752517816.0
3300.0,-232677694947.41467,-7991370832420136.0
3305.0,-232679686999.94733,-7991439249938668.0
3310.0,-232681538117.26065,-7991502827003536.0
3315.0,-232683245228.0458,-7991561458129907.0
3320.0,-232684807246.72272,-7991615106033275.0
3325.0,-232686224931.99283,-7991663796771421.0
3330.0,-232687500733.14566,-7991707614465777.0
3335.0,-232688638625.74362,-7991746695657981.0
3340.0,-232689643938.39587,-7991781223360382.0
3345.0,-232690523172.41714,-7991811420862184.0
3350.0,-232691283816.2501,-7991837545355733.0
3355.0,-232691934156.6106,-7991859881450257.0
3360.0,-232692483088.39578,-7991878734643118.0
3365.0,-232692939925.47284,-7991894424821300.0
3370.0,-232693314214.54285,-7991907279868526.0
