,Vo,Mo
2625.0,-1813242616245.882,-6.227624937939726e+16
2630.0,-1813579867788.0955,-6.228783236391257e+16
2635.0,-1813853855755.3262,-6.2297242545882344e+16
2640.0,-1814062682438.2407,-6.230441474802768e+16
2645.0,-1814204671084.3435,-6.23092913818849e+16
2650.0,-1814278379280.7026,-6.231182290743842e+16
2655.0,-1814282612290.6543,-6.231196829117307e+16
2660.0,-1814216436291.5344,-6.230969546072711e+16
2665.0,-1814079191447.4585,-6.230498175387998e+16
2670.0,-1813870504742.0469,-6.2297814359295304e+16
2675.0,-1813590302490.132,-6.228819074623847e+16
2680.0,-1813238822442.1316,-6.227611908030417e+16
2685.0,-1812816625387.2278,-6.226161862193038e+16
2690.0,-1812324606151.3225,-6.224472010412578e+16
2695.0,-1811764003874.5356,-6.222546608545281e+16
2700.0,-1811136411441.9363,-6.220391127392841e+16
2705.0,-1810443783929.3647,-6.218012281709783e+16
2710.0,-1809688445913.061,-6.2154180553085496e+16
2715.0,-1808873097480.6614,-6.212617721704415e+16
2720.0,-1808000818777.4778,-6.2096218597297896e+16
2725.0,-1807075072927.7944,-6.206442363567485e+16
2730.0,-1806099707182.5889,-6.203092446692582e+16
2735.0,-1805078952156.2405,-6.199586639250898e+16
2740.0,-1804017419020.9592,-6.195940778423176e+16
2745.0,-1802920094528.2302,-6.192171991326124e+16
2750.0,-1801792333724.053,-6.18829866999273e+16
2755.0,-1800639850222.1597,-6.184340437965394e+16
2760.0,-1799468703898.7646,-6.180318108033258e+16
2765.0,-1798285285875.3586,-6.17625363065525e+16
2770.0,-1797096300663.7554,-6.172170032636827e+16
2775.0,-1795908745359.9868,-6.168091345670908e+16
2780.0,-1794729885790.098,-6.164042524410039e+16
2785.0,-1793567229531.1042,-6.160049353806234e+16
2790.0,-1792428495753.7122,-6.156138345535071e+16
2795.0,-1791321581858.1042,-6.152336623405513e+16
2800.0,-1790254526898.102,-6.148671797739315e+16
2805.0,-1789235471811.4392,-6.145171828780955e+16
2810.0,-1788272616496.014,-6.141864879275001e+16
2815.0,-1787374173795.9854,-6.138779156430259e+16
2820.0,-1786548320487.8362,-6.135942743580247e+16
2825.0,-1785803145383.3044,-6.133383421941469e+16
2830.0,-1785146594691.761,-6.131128482959203e+16
2835.0,-1784586414809.0657,-6.1292045318144696e+16
2840.0,-1784130092723.4775,-6.127637282746706e+16
2845.0,-1783784794251.4177,-6.126451346923024e+16
2850.0,-1783557300335.6545,-6.1256700136528136e+16
2855.0,-1783453941655.2993,-6.125315025804213e+16
2860.0,-1783480531811.7878,-6.125406350329772e+16
2865.0,-1783642299369.7148,-6.125961944859081e+16
2870.0,-1783943819047.9595,-6.126997521373052e+16
2875.0,-1784388942376.4524,-6.128526308042934e+16
2880.0,-1784980728158.41,-6.1305588104012056e+16
2885.0,-1785721373107.0332,-6.133102573111656e+16
2890.0,-1786612143058.1204,-6.136161943717473e+16
2895.0,-1787653305193.8354,-6.139737839862162e+16
2900.0,-1788844061747.0037,-6.143827521595365e+16
2905.0,-1790182485690.0142,-6.14842437049487e+16
2910.0,-1791665458947.4016,-6.153517677456254e+16
2915.0,-1793288613704.5457,-6.159092441116208e+16
2920.0,-1795046277414.2214,-6.165129178976225e+16
2925.0,-1796931422126.0935,-6.171603753373548e+16
2930.0,-1798935618780.1096,-6.178487214500734e+16
2935.0,-1801048997111.5745,-6.185745662698682e+16
2940.0,-1803260211812.5823,-6.193340132237262e+16
2945.0,-1805556415581.3264,-6.201226498752532e+16
2950.0,-1807923239667.9749,-6.20935541243108e+16
2955.0,-1810344782494.1863,-6.2176722589234856e+16
2960.0,-1812803606884.8752,-6.226117149836745e+16
2965.0,-1815280746407.6113,-6.2346249445070936e+16
2970.0,-1817755721268.1648,-6.2431253045936376e+16
2975.0,-1820206564160.3254,-6.2515427828601656e+16
2980.0,-1822609856414.4373,-6.259796947328157e+16
2985.0,-1824940774733.6716,-6.267802541793622e+16
2990.0,-1827173148752.0994,-6.275469683511675e+16
2995.0,-1829279529594.4607,-6.28270409866669e+16
3000.0,-1831231269561.4656,-6.289407396053367e+16
3005.0,-1832998613002.807,-6.295477379182259e+16
3010.0,-1834550798371.0737,-6.300808396786367e+16
3015.0,-1835856171374.1736,-6.305291731445822e+16
3020.0,-1836882309063.6228,-6.3088160257720856e+16
3025.0,-1837596154612.3823,-6.311267745305623e+16
3030.0,-1837964162448.8296,-6.312531676981992e+16
3035.0,-1837952453323.1968,-6.312491461711218e+16
3040.0,-1837526978790.6287,-6.311030159298766e+16
3045.0,-1836653694502.2588,-6.3080308436178776e+16
3050.0,-1835298741602.595,-6.303377225623198e+16
3055.0,-1833428635437.2275,-6.2969543014719064e+16
3060.0,-1831010460679.4285,-6.288649022690657e+16
3065.0,-1828012071889.2747,-6.278350985000664e+16
3070.0,-1824402298426.9155,-6.265953132097204e+16
3075.0,-1820151152553.6006,-6.251352470377545e+16
3080.0,-1815230039469.668,-6.234450790321419e+16
3085.0,-1809611967957.7344,-6.215155389950076e+16
3090.0,-1803271760223.2876,-6.193379795528791e+16
3095.0,-1796186259455.7273,-6.169044474440206e+16
3100.0,-1788334533572.1428,-6.1420775349471816e+16
3105.0,-1779698073555.1616,-6.112415407388859e+16
3110.0,-1770260984756.9333,-6.080003501218754e+16
3115.0,-1760010169515.301,-6.044796832204338e+16
3120.0,-1748935499416.2512,-6.00676061406653e+16
3125.0,-1737029975539.5679,-5.965870808847207e+16
3130.0,-1724289875042.362,-5.922114630353827e+16
3135.0,-1710714882466.2393,-5.875490995137024e+16
3140.0,-1696308204195.2231,-5.82601091559907e+16
3145.0,-1681076664540.365,-5.773697829998754e+16
3150.0,-1665030781981.3196,-5.718587864304889e+16
3155.0,-1648184824152.8892,-5.660730021048911e+16
3160.0,-1630556840222.8262,-5.600186290527207e+16
3165.0,-1612168669365.2942,-5.5370316799034216e+16
3170.0,-1593045924097.7356,-5.471354155978533e+16
3175.0,-1573217947331.0457,-5.403254497678651e+16
3180.0,-1552717742104.1624,-5.332846054726796e+16
3185.0,-1531581873154.6704,-5.26025440958479e+16
3190.0,-1509850339725.6477,-5.1856169406053496e+16
3195.0,-1487566419318.5493,-5.109082285397637e+16
3200.0,-1464776482457.211,-5.0308097046298264e+16
3205.0,-1441529778917.054,-4.950968347828215e+16
3210.0,-1417878196290.2488,-4.8697364241635336e+16
3215.0,-1393875992199.1772,-4.7873002827316984e+16
3220.0,-1369579501934.413,-4.703853408429502e+16
3225.0,-1345046823775.8984,-4.6195953411826984e+16
3230.0,-1320337484750.3547,-4.534730527981874e+16
3235.0,-1295512090072.928,-4.449467118881426e+16
3240.0,-1270631959999.3032,-4.364015719759512e+16
3245.0,-1245758758249.1953,-4.278588116129677e+16
3250.0,-1220954116507.9167,-4.193395983482548e+16
3255.0,-1196279259702.164,-4.108649600286599e+16
3260.0,-1171794636716.3494,-4.024556579674605e+16
3265.0,-1147559560958.465,-3.9413206349585384e+16
3270.0,-1123631864761.4507,-3.859140392662839e+16
3275.0,-1100067571105.3276,-3.778208265046274e+16
3280.0,-1076920585630.4816,-3.6987093923142136e+16
3285.0,-1054242411412.3192,-3.6208206630054056e+16
3290.0,-1032081888492.5231,-3.544709819405868e+16
3295.0,-1010484959716.6758,-3.4705346533126308e+16
3300.0,-989494464013.6635,-3.3984422960469276e+16
3305.0,-969149957867.7852,-3.3285686052959052e+16
3310.0,-949487565377.8413,-3.2610376501369908e+16
3315.0,-930539856968.2665,-3.1959612944683916e+16
3320.0,-912335756516.534,-3.1334388780359536e+16
3325.0,-894900476388.9791,-3.073556993312149e+16
3330.0,-878255479633.9957,-3.0163893556477116e+16
3335.0,-862418468369.016,-2.961996763386442e+16
3340.0,-847403397218.497,-2.9104271440182904e+16
3345.0,-833220510514.4559,-2.8617156819454824e+16
3350.0,-819876401854.8473,-2.8158850230371836e+16
3355.0,-807374094522.3295,-2.7729455508296676e+16
3360.0,-795713141192.1598,-2.732895728975454e+16
3365.0,-784889741301.4288,-2.695722504350741e+16
3370.0,-774896874413.4226,-2.6614017650984812e+16
3375.0,-765724447891.3534,-2.629898847817327e+16
3380.0,-757359457193.671,-2.6011690880996916e+16
3385.0,-749786157115.392,-2.5751584086641736e+16
3390.0,-742986242322.6167,-2.551803939405654e+16
3395.0,-736939035557.873,-2.531034663791028e+16
3400.0,-731621681931.5869,-2.512772086157891e+16
3405.0,-727009347761.3473,-2.4969309146327224e+16
3410.0,-723075422476.7148,-2.483419754577765e+16
3415.0,-719791722171.4137,-2.4721418076958676e+16
3420.0,-717128693453.2638,-2.4629955721579356e+16
3425.0,-715055616312.6879,-2.455875539359648e+16
3430.0,-713540804802.9105,-2.4506728831623772e+16
3435.0,-712551804400.0742,-2.447276137731207e+16
3440.0,-712055584989.9484,-2.4455718603523824e+16
3445.0,-712018728509.3478,-2.4454452758922244e+16
3450.0,-712407610354.064,-2.4467808998469936e+16
3455.0,-713188573750.2855,-2.449463137225683e+16
3460.0,-714328096372.4285,-2.453376854802924e+16
3465.0,-715792948576.3418,-2.458407924574698e+16
3470.0,-717550342702.3849,-2.46444373654331e+16
3475.0,-719568072987.314,-2.4713736792480964e+16
3480.0,-721814645706.7511,-2.4790895867428296e+16
3485.0,-724259399250.7577,-2.4874861509981384e+16
3490.0,-726872613913.2838,-2.496461298975981e+16
3495.0,-729625611251.6155,-2.5059165338820364e+16
3500.0,-732490842944.081,-2.515757240349612e+16
3505.0,-735441969142.9001,-2.5258929535443656e+16
3510.0,-738453926383.9231,-2.5362375924019268e+16
3515.0,-741502985175.9163,-2.546709657419665e+16
3520.0,-744566797448.8217,-2.5572323936188696e+16
3525.0,-747624434092.9463,-2.567733919473988e+16
3530.0,-750656412869.2107,-2.578147322771039e+16
3535.0,-753644717014.3663,-2.588410724507675e+16
3540.0,-756572804904.4495,-2.598467312082544e+16
3545.0,-759425611174.6683,-2.6082653431415696e+16
3550.0,-762189539724.485,-2.6177581215537376e+16
3555.0,-764852449062.8834,-2.62690394707907e+16
3560.0,-767403630470.8181,-2.6356660403670364e+16
3565.0,-769833779475.7094,-2.6440124449850256e+16
3570.0,-772134961146.7241,-2.6519159082241656e+16
3575.0,-774300569729.5968,-2.659353742464151e+16
3580.0,-776325283146.0708,-2.6663076689004936e+16
3585.0,-778205012885.831,-2.6727636454471696e+16
3590.0,-779936849818.2721,-2.678711680625851e+16
3595.0,-781519006447.7662,-2.684145635240245e+16
3600.0,-782950756129.4779,-2.6890630136113616e+16
3605.0,-784232369753.4335,-2.693464746117447e+16
3610.0,-785365050392.6956,-2.6973549647415796e+16
3615.0,-786350866397.3324,-2.7007407732813144e+16
3620.0,-787192683399.6378,-2.7036320138189944e+16
3625.0,-787894095677.9509,-2.7060410309891532e+16
3630.0,-788459357306.6719,-2.7079824355116056e+16
3635.0,-788893313498.8792,-2.7094728683860316e+16
3640.0,-789201332525.5361,-2.710530767066871e+16
3645.0,-789389238571.8262,-2.7111761348568076e+16
3650.0,-789463245866.8839,-2.711430314673762e+16
3655.0,-789429894398.2759,-2.7113157682607452e+16
3660.0,-789295987497.2156,-2.710855861820794e+16
3665.0,-789068531554.845,-2.710074658971105e+16
3670.0,-788754678104.1469,-2.708996721821981e+16
3675.0,-788361668476.3248,-2.707646920897854e+16
3680.0,-787896781214.9392,-2.7060502545298804e+16
3685.0,-787367282405.8628,-2.7042316782629932e+16
3690.0,-786780379056.3447,-2.7022159447351844e+16
3695.0,-786143175632.2458,-2.7000274544036064e+16
3700.0,-785462633838.9626,-2.697690117411199e+16
3705.0,-784745535708.7582,-2.6952272268092468e+16
3710.0,-783998450035.2715,-2.6926613432759028e+16
3715.0,-783227702174.9387,-2.6900141913984504e+16
3720.0,-782439347215.0068,-2.6873065675182084e+16
3725.0,-781639146488.7983,-2.6845582590716468e+16
3730.0,-780832547400.9384,-2.6817879752996516e+16
3735.0,-780024666508.4277,-2.6790132891390644e+16
3740.0,-779220275787.7391,-2.6762505900566996e+16
3745.0,-778423792003.5892,-2.6735150475361372e+16
3750.0,-777639269081.6476,-2.670820584881611e+16
3755.0,-776870393375.2493,-2.6681798629614216e+16
3760.0,-776120481705.1248,-2.6656042734753396e+16
3765.0,-775392482041.2769,-2.6631039412965284e+16
3770.0,-774688976687.3645,-2.6606877354083892e+16
3775.0,-774012187820.3263,-2.6583632879305256e+16
3780.0,-773363985231.4006,-2.6561370207054656e+16
3785.0,-772745896109.2103,-2.654014178898895e+16
3790.0,-772159116701.0851,-2.6519988710507508e+16
3795.0,-771604525685.2987,-2.6500941150024844e+16
3800.0,-771082699084.3322,-2.6483018891170216e+16
3805.0,-770593926547.6077,-2.6466231882022004e+16
3810.0,-770138228831.3269,-2.6450580835456884e+16
3815.0,-769715376303.0337,-2.643605786469348e+16
3820.0,-769324908299.2775,-2.64226471481359e+16
3825.0,-768966153166.2059,-2.6410325617672668e+16
3830.0,-768638248815.044,-2.6399063664659544e+16
3835.0,-768340163627.1533,-2.638882585790878e+16
3840.0,-768070717546.6703,-2.637957166812076e+16
3845.0,-767828603202.5516,-2.6371256193325732e+16
3850.0,-767612406906.1697,-2.6363830880051188e+16
3855.0,-767420629375.3342,-2.6357244235093324e+16
3860.0,-767251706040.7576,-2.6351442522947452e+16
3865.0,-767104026796.4735,-2.6346370444140788e+16
3870.0,-766975955061.5214,-2.6341971789910584e+16
3875.0,-766865846026.3,-2.6338190068879476e+16
3880.0,-766772063963.3304,-2.633496910159772e+16
3885.0,-766692998488.7161,-2.6332253579046976e+16
3890.0,-766627079667.3378,-2.632998958143178e+16
3895.0,-766572791861.7185,-2.632812505382212e+16
3900.0,-766528686231.5378,-2.632661023545222e+16
3905.0,-766493391797.9386,-2.632539803972682e+16
