,Vo,Mo
2145.0,-1112661868975.0928,-3.1399695115992028e+16
2150.0,-1114646489978.2769,-3.1455701793454764e+16
2155.0,-1116657408388.7573,-3.151245059266578e+16
2160.0,-1118689836290.668,-3.1569806397016308e+16
2165.0,-1120738642749.3154,-3.1627624409790004e+16
2170.0,-1122798376122.0625,-3.1685750783783628e+16
2175.0,-1124863289456.084,-3.1744023338040336e+16
2180.0,-1126927369009.565,-3.180227236272755e+16
2185.0,-1128984365896.6887,-3.1860321512169268e+16
2190.0,-1131027830809.0173,-3.191798878469515e+16
2195.0,-1133051151709.2378,-3.1975087586370864e+16
2200.0,-1135047594331.7344,-3.2031427873937932e+16
2205.0,-1137010345260.5613,-3.208681737048872e+16
2210.0,-1138932557289.6536,-3.214106284554701e+16
2215.0,-1140807396705.106,-3.2193971449389856e+16
2220.0,-1142628092072.36,-3.224535208983864e+16
2225.0,-1144387984070.2844,-3.2295016838593624e+16
2230.0,-1146080575891.613,-3.2342782353551452e+16
2235.0,-1147699583720.4885,-3.238847130329853e+16
2240.0,-1149238986796.057,-3.243191377992262e+16
2245.0,-1150693076571.824,-3.247294868630656e+16
2250.0,-1152056504483.8398,-3.2511425084162596e+16
2255.0,-1153324327849.556,-3.254720348931374e+16
2260.0,-1154492053435.3071,-3.258015710118282e+16
2265.0,-1155555678253.0115,-3.2610172954089224e+16
2270.0,-1156511727174.4768,-3.263715297873735e+16
2275.0,-1157357286983.356,-3.266101496317437e+16
2280.0,-1158090036518.0027,-3.2681693403431772e+16
2285.0,-1158708272590.3882,-3.269914023496604e+16
2290.0,-1159210931396.079,-3.2713325436855452e+16
2295.0,-1159597605159.5574,-3.2724237501536664e+16
2300.0,-1159868553790.093,-3.2731883763737372e+16
2305.0,-1160024711357.901,-3.2736290583235676e+16
2310.0,-1160067687239.7725,-3.273750337719019e+16
2315.0,-1159999761826.6091,-3.2735586499005156e+16
2320.0,-1159823876728.3298,-3.2730622961909644e+16
2325.0,-1159543619450.8955,-3.2722714006537984e+16
2330.0,-1159163202555.8938,-3.2711978512806156e+16
2335.0,-1158687437348.5642,-3.2698552257378976e+16
2340.0,-1158121702178.1963,-3.2682587019096556e+16
2345.0,-1157471905475.2776,-3.266424953587012e+16
2350.0,-1156744443690.3057,-3.2643720317701e+16
2355.0,-1155946154339.2036,-3.2621192321606344e+16
2360.0,-1155084264401.8486,-3.25968694954081e+16
2365.0,-1154166334364.2764,-3.2570965198585084e+16
2370.0,-1153200198238.6448,-3.254370050961599e+16
2375.0,-1152193899933.6792,-3.251530243033179e+16
2380.0,-1151155626381.068,-3.2486001998719976e+16
2385.0,-1150093637853.7642,-3.2456032322483344e+16
2390.0,-1149016195945.6848,-3.24256265466028e+16
2395.0,-1147931489722.4565,-3.239501576928627e+16
2400.0,-1146847560600.3281,-3.2364426922026212e+16
2405.0,-1145772226564.8286,-3.23340806310244e+16
2410.0,-1144713006401.9092,-3.2304189078969132e+16
2415.0,-1143677044680.239,-3.2274953888010132e+16
2420.0,-1142671038286.4983,-3.2246564046559656e+16
2425.0,-1141701165363.3865,-3.221919390389896e+16
2430.0,-1140773017521.384,-3.2193001257171264e+16
2435.0,-1139891536187.3098,-3.2168125555116452e+16
2440.0,-1139060953921.823,-3.2144686242031104e+16
