,Vo,Mo
2955.0,-640532066986.6393,-9607981004799590.0
2960.0,-641004032744.8998,-9615060491173496.0
2965.0,-641505229521.7822,-9622578442826732.0
2970.0,-642036063607.216,-9630540954108238.0
2975.0,-642596843530.6343,-9638952652959514.0
2980.0,-643187767465.3959,-9647816511980938.0
2985.0,-643808911077.9249,-9657133666168874.0
2990.0,-644460215990.0109,-9666903239850162.0
2995.0,-645141479023.5001,-9677122185352502.0
3000.0,-645852342395.4924,-9687785135932386.0
3005.0,-646592285028.9061,-9698884275433592.0
3010.0,-647360615137.6462,-9710409227064694.0
3015.0,-648156464237.2977,-9722346963559464.0
3020.0,-648978782720.984,-9734681740814760.0
3025.0,-649826337125.5276,-9747395056882912.0
3030.0,-650697709195.1443,-9760465637927164.0
3035.0,-651591296828.5857,-9773869452428784.0
3040.0,-652505316971.0118,-9787579754565176.0
3045.0,-653437810484.2493,-9801567157263738.0
3050.0,-654386648998.9017,-9815799734983526.0
3055.0,-655349543719.6744,-9830243155795116.0
3060.0,-656324056122.0295,-9844860841830442.0
3065.0,-657307610444.868,-9859614156673020.0
3070.0,-658297507851.3683,-9874462617770524.0
3075.0,-659290942099.5133,-9889364131492700.0
3080.0,-660285016536.2286,-9904275248043428.0
3085.0,-661276762205.3333,-9919151433079998.0
3090.0,-662263156840.409,-9933947352606136.0
3095.0,-663241144499.735,-9948617167496024.0
3100.0,-664207655591.978,-9963114833879668.0
3105.0,-665159627038.5095,-9977394405577642.0
3110.0,-666094022320.994,-9991410334814910.0
3115.0,-667007851171.0272,-1.0005117767565408e+16
3120.0,-667898188671.7025,-1.0018472830075536e+16
3125.0,-668762193558.503,-1.0031432903377544e+16
3130.0,-669597125528.2448,-1.004395688292367e+16
3135.0,-670400361389.2502,-1.0056005420838752e+16
3140.0,-671169409912.8229,-1.0067541148692342e+16
3145.0,-671901925274.6737,-1.0078528879120106e+16
3150.0,-672595719004.4933,-1.0088935785067398e+16
3155.0,-673248770391.5767,-1.009873155587365e+16
3160.0,-673859235323.5122,-1.0107888529852682e+16
3165.0,-674425453562.6345,-1.0116381803439518e+16
3170.0,-674945954490.4296,-1.0124189317356444e+16
3175.0,-675419461372.636,-1.013129192058954e+16
3180.0,-675844894216.7922,-1.0137673413251882e+16
3185.0,-676221371308.986,-1.014332056963479e+16
3190.0,-676548209527.2712,-1.0148223142909068e+16
3195.0,-676824923535.5573,-1.0152373853033358e+16
3200.0,-677051223963.8342,-1.0155768359457514e+16
3205.0,-677227014678.6722,-1.0158405220180082e+16
3210.0,-677352389242.4974,-1.0160285838637462e+16
3215.0,-677427626651.8671,-1.0161414399778006e+16
3220.0,-677453186434.6089,-1.0161797796519132e+16
3225.0,-677429703174.1385,-1.0161445547612076e+16
3230.0,-677357980517.3317,-1.0160369707759974e+16
3235.0,-677238984710.7668,-1.0158584770661502e+16
3240.0,-677073837699.5743,-1.0156107565493614e+16
3245.0,-676863809814.0077,-1.0152957147210114e+16
3250.0,-676610312061.5095,-1.0149154680922642e+16
3255.0,-676314888036.664,-1.0144723320549958e+16
3260.0,-675979205458.0262,-1.0139688081870394e+16
3265.0,-675605047339.3143,-1.0134075710089714e+16
3270.0,-675194302802.5765,-1.0127914542038646e+16
3275.0,-674748957542.4513,-1.0121234363136768e+16
3280.0,-674271083953.1436,-1.0114066259297152e+16
3285.0,-673762830932.9781,-1.0106442463994672e+16
3290.0,-673226413385.0526,-1.0098396200775788e+16
3295.0,-672664101436.3837,-1.0089961521545754e+16
3300.0,-672078209401.8411,-1.0081173141027616e+16
3305.0,-671471084522.9426,-1.0072066267844138e+16
3310.0,-670845095515.164,-1.0062676432727458e+16
3315.0,-670202620960.7538,-1.0053039314411306e+16
3320.0,-669546037587.12,-1.00431905638068e+16
3325.0,-668877708473.7006,-1.0033165627105508e+16
3330.0,-668199971232.8812,-1.0022999568493218e+16
3335.0,-667515126213.0195,-1.0012726893195292e+16
3340.0,-666825424774.0133,-1.0002381371610198e+16
3345.0,-666133057688.1532,-9991995865322298.0
3350.0,-665440143721.256,-9981602155818840.0
3355.0,-664748718451.314,-9971230776769710.0
3360.0,-664060723384.1443,-9960910850762164.0
3365.0,-663377995427.7986,-9950669931416978.0
3370.0,-662702256789.812,-9940533851847180.0
3375.0,-662035105363.7157,-9930526580455734.0
3380.0,-661378005673.5953,-9920670085103930.0
3385.0,-660732280447.7604,-9910984206716406.0
3390.0,-660099102894.7107,-9901486543420660.0
3395.0,-659479489756.4042,-9892192346346062.0
3400.0,-658874295215.1487,-9883114428227230.0
3405.0,-658284205731.065,-9874263085965974.0
3410.0,-657709735886.7195,-9865646038300792.0
3415.0,-657151225313.9352,-9857268379709028.0
3420.0,-656608836774.6425,-9849132551619636.0
3425.0,-656082555462.6559,-9841238331939838.0
3430.0,-655572189586.2194,-9833582843793290.0
3435.0,-655077372281.9148,-9826160584228722.0
3440.0,-654597564899.0396,-9818963473485592.0
3445.0,-654132061679.8838,-9811980925198256.0
3450.0,-653679995845.6792,-9805199937685188.0
3455.0,-653240347080.6206,-9798605206209310.0
3460.0,-652811950387.6921,-9792179255815382.0
3465.0,-652393506270.5612,-9785902594058418.0
3470.0,-651983592176.1141,-9779753882641712.0
3475.0,-651580675112.9075,-9773710126693610.0
3480.0,-651183125342.4878,-9767746880137316.0
3485.0,-650789231023.7125,-9761838465355686.0
3490.0,-650397213675.2938,-9755958205129406.0
3495.0,-650005244309.1353,-9750078664637028.0
3500.0,-649611460076.83,-9744171901152448.0
3505.0,-649213981264.0745,-9738209718961116.0
3510.0,-648810928462.7251,-9732163926940876.0
3515.0,-648400439747.7096,-9726006596215642.0
3520.0,-647980687685.8384,-9719710315287574.0
3525.0,-647549896005.5393,-9713248440083090.0
3530.0,-647106355760.4443,-9706595336406664.0
3535.0,-646648440825.4124,-9699726612381186.0
3540.0,-646174622570.8413,-9692619338562620.0
3545.0,-645683483569.896,-9685252253548438.0
3550.0,-645173730203.5554,-9677605953053330.0
3555.0,-644644204040.143,-9669663060602144.0
3560.0,-644093891879.3359,-9661408378190038.0
3565.0,-643521934365.66,-9652829015484900.0
3570.0,-642927633093.2742,-9643914496399112.0
3575.0,-642310456142.5616,-9634656842138424.0
3580.0,-641670042009.6744,-9625050630145116.0
3585.0,-641006201912.642,-9615093028689630.0
3590.0,-640318920481.7107,-9604783807225660.0
3595.0,-639608354866.8427,-9594125323002640.0
3600.0,-638874832321.2174,-9583122484818260.0
3605.0,-638118846345.4697,-9571782695182046.0
3610.0,-637341051502.3972,-9560115772535958.0
3615.0,-636542257035.0222,-9548133855525334.0
3620.0,-635723419441.1278,-9535851291616916.0
3625.0,-634885634173.6691,-9523284512605034.0
3630.0,-634030126647.8911,-9510451899718366.0
3635.0,-633158242741.8661,-9497373641127990.0
3640.0,-632271438977.11,-9484071584656650.0
3645.0,-631371272559.8418,-9470569088397626.0
3650.0,-630459391451.5021,-9456890871772530.0
3655.0,-629537524619.8523,-9443062869297784.0
3660.0,-628607472600.1208,-9429112089001812.0
3665.0,-627671098470.3083,-9415066477054624.0
3670.0,-626730319317.1967,-9400954789757950.0
3675.0,-625787098241.1992,-9386806473617988.0
3680.0,-624843436920.2833,-9372651553804250.0
3685.0,-623901368727.0013,-9358520530905020.0
3690.0,-622962952369.1619,-9344444285537426.0
3695.0,-622030266004.6426,-9330453990069638.0
3700.0,-621105401764.8116,-9316581026472174.0
3705.0,-620190460609.305,-9302856909139574.0
3710.0,-619287547427.5785,-9289313211413676.0
3715.0,-618398766299.576,-9275981494493640.0
3720.0,-617526215828.708,-9262893237430620.0
3725.0,-616671984464.6552,-9250079766969828.0
3730.0,-615838145740.7739,-9237572186111608.0
3735.0,-615026753360.5226,-9225401300407838.0
3740.0,-614239836078.8313,-9213597541182468.0
3745.0,-613479392337.1608,-9202190885057412.0
3750.0,-612747384624.6686,-9191210769370028.0
3755.0,-612045733551.9216,-9180686003278824.0
3760.0,-611376311637.542,-9170644674563128.0
3765.0,-610740936821.5947,-9161114052323920.0
3770.0,-610141365732.0569,-9152120485980852.0
3775.0,-609579286741.9751,-9143689301129626.0
3780.0,-609056312864.6533,-9135844692969800.0
3785.0,-608573974542.184,-9128609618132758.0
3790.0,-608133712388.7102,-9122005685830652.0
3795.0,-607736869953.9268,-9116053049308902.0
3800.0,-607384686574.4983,-9110770298617474.0
3805.0,-607078290381.414,-9106174355721210.0
3810.0,-606818691529.9694,-9102280372949540.0
3815.0,-606606775716.3209,-9099101635744814.0
3820.0,-606443298040.7102,-9096649470610652.0
3825.0,-606328877272.8158,-9094933159092238.0
3830.0,-606263990569.6073,-9093959858544108.0
3835.0,-606248968690.7964,-9093734530361946.0
3840.0,-606283991751.763,-9094259876276444.0
3845.0,-606369085548.809,-9095536283232134.0
3850.0,-606504118486.8911,-9097561777303366.0
3855.0,-606688799135.6199,-9100331987034298.0
3860.0,-606922674435.2793,-9103840116529190.0
3865.0,-607205128570.8364,-9108076928562546.0
3870.0,-607535382528.2524,-9113030737923786.0
3875.0,-607912494343.7439,-9118687415156158.0
3880.0,-608335360052.8469,-9125030400792704.0
3885.0,-608802715342.1283,-9132040730131924.0
3890.0,-609313137902.1318,-9139697068531978.0
3895.0,-609865050475.6754,-9147975757135130.0
3900.0,-610456724591.0017,-9156850868865026.0
3905.0,-611086284964.6836,-9166294274470252.0
3910.0,-611751714554.7869,-9176275718321802.0
3915.0,-612450860240.8579,-9186762903612868.0
3920.0,-613181439104.0952,-9197721586561428.0
3925.0,-613941045278.8698,-9209115679183046.0
3930.0,-614727157345.7799,-9220907360186698.0
3935.0,-615537146236.7943,-9233057193551916.0
3940.0,-616368283624.7499,-9245524254371248.0
3945.0,-617217750772.4294,-9258266261586440.0
3950.0,-618082647820.4064,-9271239717306094.0
3955.0,-618960003497.4576,-9284400052461864.0
3960.0,-619846785242.1501,-9297701778632252.0
3965.0,-620739909728.6166,-9311098645929248.0
3970.0,-621636253792.9191,-9324543806893786.0
3975.0,-622532665758.1215,-9337989986371820.0
3980.0,-623425977155.696,-9351389657335440.0
3985.0,-624313014837.7949,-9364695222566924.0
3990.0,-625190613469.0062,-9377859202035094.0
3995.0,-626055628377.5133,-9390834425662698.0
4000.0,-626904948734.2694,-9403574231014042.0
4005.0,-627735511015.3347,-9416032665230020.0
4010.0,-628544312687.4891,-9428164690312336.0
4015.0,-629328426041.4707,-9439926390622060.0
4020.0,-630085012081.6039,-9451275181224056.0
4025.0,-630811334366.1892,-9462170015492838.0
4030.0,-631504772680.7277,-9472571590210914.0
4035.0,-632162836416.6237,-9482442546249354.0
4040.0,-632783177522.013,-9491747662830194.0
4045.0,-633363602889.1232,-9500454043336848.0
4050.0,-633902086044.2301,-9508531290663452.0
4055.0,-634396778011.6913,-9515951670175370.0
4060.0,-634846017232.4082,-9522690258486122.0
4065.0,-635248338428.8354,-9528725076432532.0
4070.0,-635602480322.6338,-9534037204839506.0
4075.0,-635907392126.4498,-9538610881896746.0
4080.0,-636162238747.3424,-9542433581210136.0
4085.0,-636366404655.3522,-9545496069830282.0
4090.0,-636519496386.0836,-9547792445791252.0
4095.0,-636621343660.5182,-9549320154907772.0
4100.0,-636671999118.3242,-9550079986774864.0
4105.0,-636671736672.5763,-9550076050088644.0
4110.0,-636621048504.0319,-9549315727560478.0
4115.0,-636520640722.1293,-9547809610831938.0
4120.0,-636371427727.8969,-9545571415918452.0
4125.0,-636174525321.3536,-9542617879820304.0
4130.0,-635931242603.0254,-9538968639045380.0
4135.0,-635643072726.2018,-9534646090893026.0
4140.0,-635311682563.6786,-9529675238455178.0
4145.0,-634938901360.1053,-9524083520401580.0
4150.0,-634526708448.6859,-9517900626730288.0
4155.0,-634077220118.8075,-9511158301782112.0
4160.0,-633592675729.0376,-9503890135935562.0
4165.0,-633075423167.59,-9496131347513848.0
4170.0,-632527903769.5315,-9487918556542972.0
4175.0,-631952636806.3365,-9479289552095048.0
4180.0,-631352203668.5923,-9470283055028882.0
4185.0,-630729231866.4412,-9460938477996616.0
4190.0,-630086378974.5012,-9451295684617516.0
4195.0,-629426316648.4084,-9441394749726126.0
4200.0,-628751714838.6985,-9431275722580476.0
4205.0,-628065226324.4996,-9420978394867494.0
4210.0,-627369471684.5238,-9410542075267858.0
4215.0,-626667024816.2463,-9400005372243694.0
4220.0,-625960399106.1766,-9389405986592648.0
4225.0,-625252034344.9574,-9378780515174360.0
4230.0,-624544284470.9531,-9368164267064296.0
4235.0,-623839406215.2384,-9357591093228574.0
4240.0,-623139548709.7095,-9347093230645642.0
4245.0,-622446744108.6272,-9336701161629408.0
4250.0,-621762899262.454,-9326443488936808.0
4255.0,-621089788471.5529,-9316346827073292.0
4260.0,-620429047336.3209,-9306435710044812.0
4265.0,-619782167709.78,-9296732515646700.0
4270.0,-619150493748.674,-9287257406230108.0
4275.0,-618535219049.8014,-9278028285747022.0
4280.0,-617937384849.7705,-9269060772746556.0
4285.0,-617357879258.6145,-9260368188879218.0
4290.0,-616797437490.8467,-9251961562362698.0
4295.0,-616256643051.5431,-9243849645773146.0
4300.0,-615735929829.9625,-9236038947449436.0
4305.0,-615235585049.0034,-9228533775735050.0
4310.0,-614755753015.4495,-9221336295231740.0
4315.0,-614296439613.399,-9214446594200986.0
4320.0,-613857517481.4631,-9207862762221946.0
4325.0,-613438731813.1626,-9201580977197438.0
4330.0,-613039706719.4058,-9195595600791086.0
4335.0,-612659952091.8861,-9189899281378292.0
4340.0,-612298870906.6719,-9184483063600078.0
4345.0,-611955766908.0885,-9179336503621328.0
4350.0,-611629852614.1958,-9174447789212936.0
4355.0,-611320257586.6776,-9169803863800162.0
4360.0,-611026036909.7905,-9165390553646858.0
4365.0,-610746179825.1183,-9161192697376774.0
4370.0,-610479618471.251,-9157194277068764.0
4375.0,-610225236680.1427,-9153378550202140.0
4380.0,-609981878784.7623,-9149728181771434.0
4385.0,-609748358395.7451,-9146225375936176.0
4390.0,-609523467107.9988,-9142852006619982.0
4395.0,-609305983101.6024,-9139589746524036.0
4400.0,-609094679604.7616,-9136420194071424.0
4405.0,-608888333189.9963,-9133324997849944.0
4410.0,-608685731878.0194,-9130285978170290.0
4415.0,-608485683026.8381,-9127285245402572.0
4420.0,-608287020986.3452,-9124305314795176.0
4425.0,-608088614500.9702,-9121329217514552.0
4430.0,-607889373844.7471,-9118340607671206.0
4435.0,-607688257674.3494,-9115323865115240.0
4440.0,-607484279586.239,-9112264193793586.0
4445.0,-607276514364.0574,-9109147715460860.0
4450.0,-607064103901.8094,-9105961558527142.0
4455.0,-606846262787.3281,-9102693941809922.0
4460.0,-606622283529.0508,-9099334252935762.0
4465.0,-606391541407.4591,-9095873121111886.0
4470.0,-606153498930.7549,-9092302483961322.0
4475.0,-605907709872.6654,-9088615648089980.0
4480.0,-605653822868.8296,-9084807343032444.0
4485.0,-605391584547.1477,-9080873768207214.0
4490.0,-605120842166.8756,-9076812632503132.0
4495.0,-604841545741.1624,-9072623186117434.0
4500.0,-604553749618.189,-9068306244272834.0
4505.0,-604257613497.035,-9063864202455526.0
4510.0,-603953402855.8322,-9059301042837482.0
4515.0,-603641488771.5436,-9054622331573154.0
4520.0,-603322347112.7441,-9049835206691162.0
4525.0,-602996557088.9069,-9044948356333602.0
4530.0,-602664799141.8564,-9039971987127846.0
4535.0,-602327852167.1312,-9034917782506966.0
4540.0,-601986590054.9886,-9029798850824828.0
4545.0,-601641977542.7235,-9024629663140852.0
4550.0,-601295065371.9117,-9019425980578676.0
4555.0,-600946984746.2815,-9014204771194222.0
4560.0,-600598941088.3129,-9008984116324692.0
4565.0,-600252207095.604,-9003783106434060.0
4570.0,-599908115101.7545,-8998621726526318.0
4575.0,-599568048751.2466,-8993520731268699.0
4580.0,-599233434003.7544,-8988501510056315.0
4585.0,-598905729490.6129,-8983585942359194.0
4590.0,-598586416254.8878,-8978796243823317.0
4595.0,-598276986916.5568,-8974154803748350.0
4600.0,-597978934315.636,-8969684014734539.0
4605.0,-597693739698.4315,-8965406095476472.0
4610.0,-597422860525.1859,-8961342907877788.0
4615.0,-597167717990.8419,-8957515769862629.0
4620.0,-596929684364.0272,-8953945265460407.0
4625.0,-596710070262.1952,-8950651053932927.0
4630.0,-596510111992.6693,-8947651679890038.0
4635.0,-596330959099.6638,-8944964386494957.0
4640.0,-596173662265.7837,-8942604933986754.0
4645.0,-596039161722.642,-8940587425839629.0
4650.0,-595928276328.7562,-8938924144931344.0
4655.0,-595841693473.4707,-8937625402102060.0
4660.0,-595779959963.0621,-8936699399445931.0
4665.0,-595743474039.1998,-8936152110587997.0
4670.0,-595732478670.3876,-8935987180055814.0
4675.0,-595747056243.8489,-8936205843657733.0
4680.0,-595787124768.5486,-8936806871528227.0
4685.0,-595852435679.8274,-8937786535197410.0
4690.0,-595942573312.757,-8939138599691354.0
4695.0,-596056956085.2207,-8940854341278309.0
4700.0,-596194839403.4749,-8942922591052122.0
4705.0,-596355320273.2467,-8945329804098700.0
4710.0,-596537343569.1261,-8948060153536891.0
4715.0,-596739709885.0826,-8951095648276239.0
4720.0,-596961084860.4312,-8954416272906467.0
4725.0,-597200009849.5189,-8958000147742783.0
4730.0,-597454913780.7799,-8961823706711698.0
4735.0,-597724126032.3566,-8965861890485347.0
4740.0,-598005890137.804,-8970088352067059.0
4745.0,-598298378126.7927,-8974475671901891.0
4750.0,-598599705302.3104,-8978995579534655.0
4755.0,-598907945257.5085,-8983619178862628.0
4760.0,-599221144941.6892,-8988317174125338.0
4765.0,-599537339595.3951,-8993060093930926.0
4770.0,-599854567388.4333,-8997818510826499.0
4775.0,-600170883611.0538,-9002563254165808.0
4780.0,-600484374286.5725,-9007265614298588.0
4785.0,-600793169092.6521,-9011897536389780.0
4790.0,-601095453497.5254,-9016431802462880.0
4795.0,-601389480036.0409,-9020842200540614.0
4800.0,-601673578668.0358,-9025103680020536.0
4805.0,-601946166177.798,-9029192492666968.0
4810.0,-602205754587.9816,-9033086318819724.0
4815.0,-602450958574.0973,-9036764378611460.0
4820.0,-602680501876.5404,-9040207528148104.0
4825.0,-602893222716.0201,-9043398340740302.0
4830.0,-603088078225.2966,-9046321173379450.0
4835.0,-603264147915.4014,-9048962218731020.0
4840.0,-603420636198.2,-9051309542973000.0
4845.0,-603556873989.4092,-9053353109841138.0
4850.0,-603672319417.2681,-9055084791259020.0
4855.0,-603766557662.2341,-9056498364933512.0
4860.0,-603839299952.654,-9057589499289810.0
4865.0,-603890381740.6688,-9058355726110032.0
4870.0,-603919760082.029,-9058796401230434.0
4875.0,-603927510243.3567,-9058912653650350.0
4880.0,-603913821561.0,-9058707323414998.0
4885.0,-603878992577.2361,-9058184888658540.0
4890.0,-603823425482.3337,-9057351382235006.0
4895.0,-603747619894.9537,-9056214298424306.0
4900.0,-603652166018.5474,-9054782490278210.0
4905.0,-603537737217.6666,-9053066058264998.0
4910.0,-603405082065.2664,-9051076230978994.0
4915.0,-603255015919.8501,-9048825238797752.0
4920.0,-603088412099.3693,-9046326181490538.0
4925.0,-602906192726.7308,-9043592890900962.0
4930.0,-602709319329.2352,-9040639789938528.0
4935.0,-602498783280.8866,-9037481749213298.0
4940.0,-602275596181.9888,-9034133942729832.0
4945.0,-602040780274.4923,-9030611704117384.0
4950.0,-601795358993.9792,-9026930384909688.0
4955.0,-601540347759.7936,-9023105216396902.0
4960.0,-601276745103.5276,-9019151176552912.0
4965.0,-601005524232.7893,-9015082863491838.0
4970.0,-600727625121.8842,-9010914376828260.0
4975.0,-600443947213.7698,-9006659208206547.0
4980.0,-600155342808.4736,-9002330142127103.0
4985.0,-599862611202.2277,-8997939168033414.0
4990.0,-599566493629.0774,-8993497404436160.0
4995.0,-599267669042.8832,-8989015035643246.0
5000.0,-598966750762.7815,-8984501261441722.0
5005.0,-598664283989.6437,-8979964259844655.0
5010.0,-598360744185.2762,-8975411162779144.0
5015.0,-598056536290.515,-8970848044357725.0
5020.0,-597751994743.4454,-8966279921151681.0
5025.0,-597447384245.2349,-8961710763678522.0
5030.0,-597142901208.926,-8957143518133890.0
5035.0,-596838675816.3914,-8952580137245869.0
5040.0,-596534774600.7682,-8948021619011522.0
5045.0,-596231203466.286,-8943468051994290.0
5050.0,-595927911054.5377,-8938918665818065.0
5055.0,-595624792365.9572,-8934371885489357.0
5060.0,-595321692547.443,-8929825388211644.0
5065.0,-595018410761.5295,-8925276161422943.0
5070.0,-594714704059.0062,-8920720560885092.0
5075.0,-594410291185.0923,-8916154367776384.0
5080.0,-594104856258.8676,-8911572843883012.0
5085.0,-593798052276.2723,-8906970784144084.0
5090.0,-593489504398.294,-8902342565974408.0
5095.0,-593178812997.6106,-8897682194964158.0
5100.0,-592865556448.6495,-8892983346729743.0
5105.0,-592549293657.4199,-8888239404861298.0
5110.0,-592229566338.298,-8883443495074470.0
5115.0,-591905901054.8983,-8878588515823475.0
5120.0,-591577811050.9661,-8873667165764491.0
5125.0,-591244797904.6661,-8868671968569991.0
5130.0,-590906353045.5103,-8863595295682653.0
5135.0,-590561959177.3367,-8858429387660050.0
5140.0,-590211091653.1583,-8853166374797373.0
5145.0,-589853219848.3336,-8847798297725003.0
5150.0,-589487808577.4526,-8842317128661789.0
5155.0,-589114319597.6882,-8836714793965323.0
5160.0,-588732213237.3547,-8830983198560321.0
5165.0,-588340950183.282,-8825114252749230.0
5170.0,-587939993454.6661,-8819099901819992.0
5175.0,-587528810584.6141,-8812932158769211.0
5180.0,-587106876023.9795,-8806603140359693.0
5185.0,-586673673775.5674,-8800105106633511.0
5190.0,-586228700260.6056,-8793430503909084.0
5195.0,-585771467413.7189,-8786572011205783.0
5200.0,-585301505997.634,-8779522589964510.0
5205.0,-584818369124.5658,-8772275536868487.0
5210.0,-584321635967.7192,-8764824539515788.0
5215.0,-583810915643.5609,-8757163734653413.0
5220.0,-583285851243.4183,-8749287768651275.0
5225.0,-582746123991.4456,-8741191859871683.0
5230.0,-582191457504.9523,-8732871862574284.0
5235.0,-581621622132.4204,-8724324331986305.0
5240.0,-581036439344.1002,-8715546590161503.0
5245.0,-580435786149.8065,-8706536792247098.0
5250.0,-579819599518.2968,-8697293992774452.0
5255.0,-579187880772.3309,-8687818211584963.0
5260.0,-578540699933.0858,-8678110498996286.0
5265.0,-577878199986.9426,-8668172999804138.0
5270.0,-577200601046.7073,-8658009015700610.0
5275.0,-576508204377.9974,-8647623065669961.0
5280.0,-575801396259.7928,-8637020943896893.0
5285.0,-575080651645.9885,-8626209774689828.0
5290.0,-574346537592.2104,-8615198063883157.0
5295.0,-573599716409.2136,-8603995746138204.0
5300.0,-572840948500.9321,-8592614227513981.0
5305.0,-572071094841.8099,-8581066422627149.0
5310.0,-571291119044.5244,-8569366785667865.0
5315.0,-570502088965.7804,-8557531334486705.0
5320.0,-569705177794.6869,-8545577666920304.0
5325.0,-568901664565.4901,-8533524968482352.0
5330.0,-568092934034.3187,-8521394010514780.0
5335.0,-567280475858.2495,-8509207137873743.0
5340.0,-566465883014.5479,-8496988245218217.0
5345.0,-565650849398.4832,-8484762740977246.0
5350.0,-564837166539.7407,-8472557498096111.0
5355.0,-564026719380.1818,-8460400790702726.0
5360.0,-563221481059.5695,-8448322215893542.0
5365.0,-562423506660.8641,-8436352599912961.0
5370.0,-561634925872.7512,-8424523888091267.0
5375.0,-560857934534.156,-8412869018012339.0
5380.0,-560094785033.5286,-8401421775502928.0
5385.0,-559347775544.5726,-8390216633168590.0
5390.0,-558619238089.7408,-8379288571346112.0
5395.0,-557911525433.1135,-8368672881496703.0
5400.0,-557226996815.1113,-8358404952226669.0
5405.0,-556568002552.7172,-8348520038290756.0
5410.0,-555936867540.384,-8339053013105761.0
5415.0,-555335873698.419,-8330038105476283.0
5420.0,-554767241427.2133,-8321508621408198.0
5425.0,-554233110137.0997,-8313496652056495.0
5430.0,-553735517934.6957,-8306032769020434.0
5435.0,-553276380557.2408,-8299145708358613.0
5440.0,-552857469656.5513,-8292862044848269.0
5445.0,-552480390543.6996,-8287205858155493.0
5450.0,-552146559514.3619,-8282198392715429.0
5455.0,-551857180882.8967,-8277857713243451.0
5460.0,-551613223860.6328,-8274198357909492.0
5465.0,-551415399420.5679,-8271230991308517.0
5470.0,-551264137296.7241,-8268962059450861.0
5475.0,-551159563271.8198,-8267393449077298.0
5480.0,-551101476911.7191,-8266522153675786.0
5485.0,-551089329909.3293,-8266339948639940.0
5490.0,-551122205204.2178,-8266833078063266.0
5495.0,-551198797047.1842,-8267981955707762.0
5500.0,-551317392181.3125,-8269760882719686.0
5505.0,-551475852312.5448,-8272137784688171.0
5510.0,-551671598043.4995,-8275073970652493.0
5515.0,-551901594443.9742,-8278523916659613.0
5520.0,-552162338430.2125,-8282435076453187.0
5525.0,-552449848122.4767,-8286747721837150.0
5530.0,-552759654346.6403,-8291394815199604.0
5535.0,-553086794440.3638,-8296301916605457.0
5540.0,-553425808517.9094,-8301387127768641.0
5545.0,-553770738339.8347,-8306561075097521.0
5550.0,-554115128924.747,-8311726933871204.0
5555.0,-554452033030.1359,-8316780495452038.0
5560.0,-554774018618.196,-8321610279272940.0
5565.0,-555073179410.7185,-8326097691160778.0
5570.0,-555341148624.8097,-8330117229372144.0
5575.0,-555569115968.5979,-8333536739528969.0
5580.0,-555747847963.3944,-8336217719450916.0
5585.0,-555867711646.0448,-8338015674690671.0
5590.0,-555918701692.4358,-8338780525386537.0
5595.0,-555890470990.1444,-8338357064852166.0
5600.0,-555772364674.7943,-8336585470121914.0
5605.0,-555553457630.4569,-8333301864456853.0
5610.0,-555222595438.9158,-8328338931583737.0
5615.0,-554768438745.255,-8321526581178825.0
5620.0,-554179510987.4152,-8312692664811227.0
5625.0,-553444249414.5013,-8301663741217520.0
5630.0,-552551059292.2535,-8288265889383803.0
5635.0,-551488371163.9194,-8272325567458791.0
5640.0,-550244701000.7637,-8253670515011454.0
5645.0,-548808713038.79315,-8232130695581897.0
5650.0,-547169285057.4214,-8207539275861321.0
5655.0,-545315575812.4217,-8179733637186325.0
5660.0,-543237094290.55493,-8148556414358323.0
5665.0,-540923770407.84045,-8113856556117606.0
5670.0,-538366026728.8614,-8075490400932920.0
5675.0,-535554850742.0942,-8033322761131412.0
5680.0,-532481867187.2645,-7987228007808968.0
5685.0,-529139409896.1967,-7937091148442950.0
5690.0,-525520592579.3126,-7882808888689689.0
5695.0,-521619377966.34937,-7824290669495240.0
5700.0,-517430644692.20074,-7761459670383010.0
5705.0,-512950251306.9845,-7694253769604767.0
5710.0,-508175096783.145,-7622626451747175.0
5715.0,-503103176891.03314,-7546547653365497.0
5720.0,-497733635817.2345,-7466004537258517.0
5725.0,-492066812406.21625,-7381002186093243.0
5730.0,-486104280415.13306,-7291564206226995.0
5735.0,-479848882183.72675,-7197733232755901.0
5740.0,-473304755136.4953,-7099571327047429.0
5745.0,-466477350553.48456,-6997160258302268.0
5750.0,-459373444070.4314,-6890601661056471.0
5755.0,-452001137400.30426,-6780017061004563.0
5760.0,-444369850808.7146,-6665547762130718.0
5765.0,-436490305927.76917,-6547354588916537.0
5770.0,-428374498559.3833,-6425617478390749.0
5775.0,-420035661202.35425,-6300534918035313.0
5780.0,-411488215139.3502,-6172323227090253.0
5785.0,-402747712041.07104,-6041215680616066.0
5790.0,-393830765184.57587,-5907461477768638.0
5795.0,-384754970539.15845,-5771324558087376.0
5800.0,-375538818142.86096,-5633082272142914.0
5805.0,-366201594371.05164,-5493023915565774.0
5810.0,-356763275879.4396,-5351449138191593.0
5815.0,-347244416180.26953,-5208666242704043.0
5820.0,-337666025974.23987,-5064990389613598.0
5825.0,-328049448503.8644,-4920741727557965.0
5830.0,-318416231309.2688,-4776243469639032.0
5835.0,-308787995848.98926,-4631819937734838.0
5840.0,-299186306492.2909,-4487794597384363.0
5845.0,-289632540393.9172,-4344488105908757.0
5850.0,-280147759727.0634,-4202216395905950.5
